S,G,D,base_cost,act_cost,search_cost,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,gen,cost,compositionality
100,1,500,10,7,4,10,0,21,14.0,7,9,0.06570483042414589,1.4704762014977387e-18
100,1,500,10,7,4,10,0,21,14.0,7,10,0.06570483042414586,4.8796661344520694e-20
100,1,500,10,7,4,10,0,21,14.0,7,11,0.06570483042414588,1.6192809893465832e-21
100,1,500,10,7,4,10,0,21,14.0,7,12,0.06570483042414588,5.373463778487952e-23
100,1,500,10,7,4,10,0,21,14.0,7,13,0.06570483042414588,1.783144072504265e-24
100,1,500,10,7,4,10,0,21,14.0,7,14,0.06570483042414588,5.91723125786438e-26
100,1,500,10,7,4,10,0,21,14.0,7,15,0.06570483042414588,1.9635892746385772e-27
100,1,500,10,7,4,10,0,21,14.0,7,16,0.06570483042414588,6.51602526832326e-29
100,1,500,10,7,4,10,0,21,14.0,7,17,0.06570483042414588,2.1622946227001387e-30
100,1,500,10,7,4,10,0,21,14.0,7,18,0.06570483042414588,7.175414217755276e-32
100,1,500,10,7,4,10,0,21,14.0,7,19,0.06570483042414588,2.3811079515182503e-33
100,1,500,10,7,4,10,0,21,14.0,7,20,0.06570483042414588,7.901530008893499e-35
100,1,500,10,7,4,10,0,21,14.0,7,21,0.06570483042414588,2.6220640875032565e-36
100,1,500,10,7,4,10,0,21,14.0,7,22,0.06570483042414588,8.701125062153711e-38
100,1,500,10,7,4,10,0,21,14.0,7,23,0.06570483042414588,2.8874037712529938e-39
100,1,500,10,7,4,10,0,21,14.0,7,24,0.06570483042414588,9.581635108899817e-41
100,1,500,10,7,4,10,0,21,14.0,7,25,0.06570483042414588,3.1795944950318286e-42
100,1,500,10,7,4,10,0,21,14.0,7,26,0.06570483042414588,1.0551248339071367e-43
100,1,500,10,7,4,10,0,21,14.0,7,27,0.06570483042414588,3.5013534488976356e-45
100,1,500,10,7,4,10,0,21,14.0,7,28,0.06570483042414588,1.1618981546202852e-46
100,1,500,10,7,4,10,0,21,14.0,7,29,0.06570483042414588,3.8556727888612876e-48
100,1,500,10,7,4,10,0,21,14.0,7,30,0.06570483042414588,1.2794763977935523e-49
100,1,500,10,7,4,10,0,21,14.0,7,31,0.06570483042414588,4.2458474620566663e-51
100,1,500,10,7,4,10,0,21,14.0,7,32,0.06570483042414588,1.4089529671778894e-52
100,1,500,10,7,4,10,0,21,14.0,7,33,0.06570483042414588,4.675505847677777e-54
100,1,500,10,7,4,10,0,21,14.0,7,34,0.06570483042414588,1.5515319134786329e-55
100,1,500,10,7,4,10,0,21,14.0,7,35,0.06570483042414588,5.148643498624429e-57
100,1,500,10,7,4,10,0,21,14.0,7,36,0.06570483042414588,1.7085391312701902e-58
100,1,500,10,7,4,10,0,21,14.0,7,37,0.06570483042414588,5.669660297632648e-60
100,1,500,10,7,4,10,0,21,14.0,7,38,0.06570483042414588,1.8814346889821677e-61
100,1,500,10,7,4,10,0,21,14.0,7,39,0.06570483042414588,6.24340137341819e-63
100,1,500,10,7,4,10,0,21,14.0,7,40,0.06570483042414588,2.0718264066178057e-64
100,1,500,10,7,4,10,0,21,14.0,7,41,0.06570483042414588,6.875202157327866e-66
100,1,500,10,7,4,10,0,21,14.0,7,42,0.06570483042414588,2.2814848074694633e-67
100,1,500,10,7,4,10,0,21,14.0,7,43,0.06570483042414588,7.570937999497355e-69
100,1,500,10,7,4,10,0,21,14.0,7,44,0.06570483042414588,2.5123595828722256e-70
100,1,500,10,7,4,10,0,21,14.0,7,45,0.06570483042414588,8.337078805914094e-72
100,1,500,10,7,4,10,0,21,14.0,7,46,0.06570483042414588,2.7665977231077345e-73
100,1,500,10,7,4,10,0,21,14.0,7,47,0.06570483042414588,9.180749204475935e-75
100,1,500,10,7,4,10,0,21,14.0,7,48,0.06570483042414588,3.046563483064188e-76
100,1,500,10,7,4,10,0,21,14.0,7,49,0.06570483042414588,1.0109794799552002e-77
100,1,500,10,7,4,10,0,21,14.0,7,50,0.06570483042414588,3.3548603683206186e-79
100,1,500,10,7,4,10,0,21,14.0,7,51,0.06570483042414588,1.1132855131171514e-80
100,1,500,10,7,4,10,0,21,14.0,7,52,0.06570483042414588,3.69435534611219e-82
100,1,500,10,7,4,10,0,21,14.0,7,53,0.06570483042414588,1.2259444017315179e-83
100,1,500,10,7,4,10,0,21,14.0,7,54,0.06570483042414588,4.068205506323289e-85
100,1,500,10,7,4,10,0,21,14.0,7,55,0.06570483042414588,1.350003802644196e-86
100,1,500,10,7,4,10,0,21,14.0,7,56,0.06570483042414588,4.4798874204388816e-88
100,1,500,10,7,4,10,0,21,14.0,7,57,0.06570483042414588,1.4866173902990092e-89
100,1,500,10,7,4,10,0,21,14.0,7,58,0.06570483042414588,4.933229471473921e-91
100,1,500,10,7,4,10,0,21,14.0,7,59,0.06570483042414588,1.6370555851848276e-92
100,1,500,10,7,4,10,0,21,14.0,7,60,0.06570483042414588,5.43244745552884e-94
100,1,500,10,7,4,10,0,21,14.0,7,61,0.06570483042414588,1.802717367947518e-95
100,1,500,10,7,4,10,0,21,14.0,7,62,0.06570483042414588,5.982183786043202e-97
100,1,500,10,7,4,10,0,21,14.0,7,63,0.06570483042414588,1.9851432890305423e-98
100,1,500,10,7,4,10,0,21,14.0,7,64,0.06570483042414588,6.587550665322437e-100
100,1,500,10,7,4,10,0,21,14.0,7,65,0.06570483042414588,2.186029794825678e-101
100,1,500,10,7,4,10,0,21,14.0,7,66,0.06570483042414588,7.254177624805704e-103
100,1,500,10,7,4,10,0,21,14.0,7,67,0.06570483042414588,2.4072450035580642e-104
100,1,500,10,7,4,10,0,21,14.0,7,68,0.06570483042414588,7.988263876169523e-106
100,1,500,10,7,4,10,0,21,14.0,7,69,0.06570483042414588,2.6508460776113828e-107
100,1,500,10,7,4,10,0,21,14.0,7,70,0.06570483042414588,8.796635960099487e-109
100,1,500,10,7,4,10,0,21,14.0,7,71,0.06570483042414588,2.919098353844879e-110
100,1,500,10,7,4,10,0,21,14.0,7,72,0.06570483042414588,9.686811228827424e-112
100,1,500,10,7,4,10,0,21,14.0,7,73,0.06570483042414588,3.214496409802142e-113
100,1,500,10,7,4,10,0,21,14.0,7,74,0.06570483042414588,1.0667067752781693e-114
100,1,500,10,7,4,10,0,21,14.0,7,75,0.06570483042414588,3.5397872617140544e-116
100,1,500,10,7,4,10,0,21,14.0,7,76,0.06570483042414588,1.1746521301437506e-117
100,1,500,10,7,4,10,0,21,14.0,7,77,0.06570483042414588,3.897995910022891e-119
100,1,500,10,7,4,10,0,21,14.0,7,78,0.06570483042414588,1.2935210114245258e-120
100,1,500,10,7,4,10,0,21,14.0,7,79,0.06570483042414588,4.2924534699855615e-122
100,1,500,10,7,4,10,0,21,14.0,7,80,0.06570483042414588,1.4244188249945683e-123
100,1,500,10,7,4,10,0,21,14.0,7,81,0.06570483042414588,4.7268281489507487e-125
100,1,500,10,7,4,10,0,21,14.0,7,82,0.06570483042414588,1.5685628382367356e-126
100,1,500,10,7,4,10,0,21,14.0,7,83,0.06570483042414588,5.205159358381656e-128
100,1,500,10,7,4,10,0,21,14.0,7,84,0.06570483042414588,1.7272934998641744e-129
100,1,500,10,7,4,10,0,21,14.0,7,85,0.06570483042414588,5.731895277843417e-131
100,1,500,10,7,4,10,0,21,14.0,7,86,0.06570483042414588,1.9020869052507396e-132
100,1,500,10,7,4,10,0,21,14.0,7,87,0.06570483042414588,6.311934220276888e-134
100,1,500,10,7,4,10,0,21,14.0,7,88,0.06570483042414588,2.094568523190085e-135
100,1,500,10,7,4,10,0,21,14.0,7,89,0.06570483042414588,6.950670183229883e-137
100,1,500,10,7,4,10,0,21,14.0,7,90,0.06570483042414588,2.3065283117336605e-138
100,1,500,10,7,4,10,0,21,14.0,7,91,0.06570483042414588,7.654043009643662e-140
100,1,500,10,7,4,10,0,21,14.0,7,92,0.06570483042414588,2.539937363675415e-141
100,1,500,10,7,4,10,0,21,14.0,7,93,0.06570483042414588,8.428593624658455e-143
100,1,500,10,7,4,10,0,21,14.0,7,94,0.06570483042414588,2.79696623647573e-144
100,1,500,10,7,4,10,0,21,14.0,7,95,0.06570483042414588,9.28152486210559e-146
100,1,500,10,7,4,10,0,21,14.0,7,96,0.06570483042414588,3.0800051370813785e-147
100,1,500,10,7,4,10,0,21,14.0,7,97,0.06570483042414588,1.0220768446334374e-148
100,1,500,10,7,4,10,0,21,14.0,7,98,0.06570483042414588,3.391686149347623e-150
100,1,500,10,7,4,10,0,21,14.0,7,99,0.06570483042414588,1.1255058752262592e-151
100,1,500,10,7,4,10,0,21,14.0,7,100,0.06570483042414588,3.734907710763523e-153
100,1,500,10,7,4,10,0,21,14.0,7,101,0.06570483042414588,1.2394014029572757e-154
100,1,4,10,8,4,10,0,22,15.0,8,1,8.0e-6,1.0e-6
100,1,4,10,8,4,10,0,22,15.0,8,2,9.605960410495682,3.8811960588060046e-8
100,1,4,10,8,4,10,0,22,15.0,8,3,9.605960112050942,1.506368262751196e-9
100,1,4,10,8,4,10,0,22,15.0,8,4,9.605960100467717,5.846510476050335e-11
100,1,4,10,8,4,10,0,22,15.0,8,5,9.60596010001815,2.269145307362479e-12
100,1,4,10,8,4,10,0,22,15.0,8,6,9.605960100000704,8.806997690354345e-14
100,1,4,10,8,4,10,0,22,15.0,8,7,9.605960100000022,3.4181684207812653e-15
100,1,4,10,8,4,10,0,22,15.0,8,8,9.605960099999997,1.326658160206258e-16
100,1,4,10,8,4,10,0,22,15.0,8,9,9.605960099999999,5.149020344759859e-18
100,1,4,10,8,4,10,0,22,15.0,8,10,9.605960099999997,1.9984357166000593e-19
100,1,4,10,8,4,10,0,22,15.0,8,11,9.605960099999997,7.756320709525289e-21
100,1,4,10,8,4,10,0,22,15.0,8,12,9.605960099999997,3.0103800912526733e-22
100,1,4,10,8,4,10,0,22,15.0,8,13,9.605960099999997,1.168387516864952e-23
100,1,4,10,8,4,10,0,22,15.0,8,14,9.605960099999997,4.534740956906187e-25
100,1,4,10,8,4,10,0,22,15.0,8,15,9.605960099999997,1.7600218462980478e-26
100,1,4,10,8,4,10,0,22,15.0,8,16,9.605960099999997,6.830989749764603e-28
100,1,4,10,8,4,10,0,22,15.0,8,17,9.605960099999997,2.6512410092827396e-29
100,1,4,10,8,4,10,0,22,15.0,8,18,9.605960099999997,1.028998600026421e-30
100,1,4,10,8,4,10,0,22,15.0,8,19,9.605960099999997,3.9937452504281765e-32
100,1,4,10,8,4,10,0,22,15.0,8,20,9.605960099999997,1.550050809098096e-33
100,1,4,10,8,4,10,0,22,15.0,8,21,9.605960099999997,6.01605100006834e-35
100,1,4,10,8,4,10,0,22,15.0,8,22,9.605960099999997,2.3349473077261423e-36
100,1,4,10,8,4,10,0,22,15.0,8,23,9.605960099999997,9.062388150957543e-38
100,1,4,10,8,4,10,0,22,15.0,8,24,9.605960099999997,3.517290464194409e-39
100,1,4,10,8,4,10,0,22,15.0,8,25,9.605960099999997,1.365129368046959e-40
100,1,4,10,8,4,10,0,22,15.0,8,26,9.605960099999997,5.298334642746426e-42
100,1,4,10,8,4,10,0,22,15.0,8,27,9.605960099999997,2.056387522208902e-43
100,1,4,10,8,4,10,0,22,15.0,8,28,9.605960099999997,7.981243025647163e-45
100,1,4,10,8,4,10,0,22,15.0,8,29,9.605960099999997,3.0976768506169912e-46
100,1,4,10,8,4,10,0,22,15.0,8,30,9.605960099999997,1.2022691001907357e-47
100,1,4,10,8,4,10,0,22,15.0,8,31,9.605960099999997,4.6662420225839185e-49
100,1,4,10,8,4,10,0,22,15.0,8,32,9.605960099999997,1.8110599873084757e-50
100,1,4,10,8,4,10,0,22,15.0,8,33,9.605960099999997,7.029078778501761e-52
100,1,4,10,8,4,10,0,22,15.0,8,34,9.605960099999997,2.7281232438806135e-53
100,1,4,10,8,4,10,0,22,15.0,8,35,9.605960099999997,1.0588381021656544e-54
100,1,4,10,8,4,10,0,22,15.0,8,36,9.605960099999997,4.109558206772961e-56
100,1,4,10,8,4,10,0,22,15.0,8,37,9.605960099999997,1.5950000873894516e-57
100,1,4,10,8,4,10,0,22,15.0,8,38,9.605960099999997,6.190507959175549e-59
100,1,4,10,8,4,10,0,22,15.0,8,39,9.605960099999997,2.402657472912015e-60
100,1,4,10,8,4,10,0,22,15.0,8,40,9.605960099999997,9.325184573236162e-62
100,1,4,10,8,4,10,0,22,15.0,8,41,9.605960099999997,3.619286906490567e-63
100,1,4,10,8,4,10,0,22,15.0,8,42,9.605960099999997,1.404716186432347e-64
100,1,4,10,8,4,10,0,22,15.0,8,43,9.605960099999997,5.451978843916445e-66
100,1,4,10,8,4,10,0,22,15.0,8,44,9.605960099999997,2.1160198481092996e-67
100,1,4,10,8,4,10,0,22,15.0,8,45,9.605960099999997,8.212687770402369e-69
100,1,4,10,8,4,10,0,22,15.0,8,46,9.605960099999997,3.187505092373438e-70
100,1,4,10,8,4,10,0,22,15.0,8,47,9.605960099999997,1.237133201449934e-71
100,1,4,10,8,4,10,0,22,15.0,8,48,9.605960099999997,4.801556432934648e-73
100,1,4,10,8,4,10,0,22,15.0,8,49,9.605960099999997,1.86357816212801e-74
100,1,4,10,8,4,10,0,22,15.0,8,50,9.605960099999997,7.23291210853854e-76
100,1,4,10,8,4,10,0,22,15.0,8,51,9.605960099999997,2.807234954401116e-77
100,1,4,10,8,4,10,0,22,15.0,8,52,9.605960099999997,1.0895429076081726e-78
100,1,4,10,8,4,10,0,22,15.0,8,53,9.605960099999997,4.2287295748371815e-80
100,1,4,10,8,4,10,0,22,15.0,8,54,9.605960099999997,1.6412528310939665e-81
100,1,4,10,8,4,10,0,22,15.0,8,55,9.605960099999997,6.370023923030536e-83
100,1,4,10,8,4,10,0,22,15.0,8,56,9.605960099999997,2.472331136997027e-84
100,1,4,10,8,4,10,0,22,15.0,8,57,9.605960099999997,9.595601719588252e-86
100,1,4,10,8,4,10,0,22,15.0,8,58,9.605960099999997,3.7242411011658806e-87
100,1,4,10,8,4,10,0,22,15.0,8,59,9.605960099999997,1.4454509664880517e-88
100,1,4,10,8,4,10,0,22,15.0,8,60,9.605960099999997,5.6100785093295245e-90
100,1,4,10,8,4,10,0,22,15.0,8,61,9.605960099999997,2.1773814270095574e-91
100,1,4,10,8,4,10,0,22,15.0,8,62,9.605960099999997,8.450844084983733e-93
100,1,4,10,8,4,10,0,22,15.0,8,63,9.605960099999997,3.279938225926231e-94
100,1,4,10,8,4,10,0,22,15.0,8,64,9.605960099999997,1.2730083122711902e-95
100,1,4,10,8,4,10,0,22,15.0,8,65,9.605960099999997,4.940794769553663e-97
100,1,4,10,8,4,10,0,22,15.0,8,66,9.605960099999997,1.9176192896412474e-98
100,1,4,10,8,4,10,0,22,15.0,8,67,9.605960099999997,7.442656316478403e-100
100,1,4,10,8,4,10,0,22,15.0,8,68,9.605960099999997,2.888640792489053e-101
100,1,4,10,8,4,10,0,22,15.0,8,69,9.605960099999997,1.121138108924527e-102
100,1,4,10,8,4,10,0,22,15.0,8,70,9.605960099999997,4.351356743805411e-104
100,1,4,10,8,4,10,0,22,15.0,8,71,9.605960099999997,1.6888468388630476e-105
100,1,4,10,8,4,10,0,22,15.0,8,72,9.605960099999997,6.554745595607863e-107
100,1,4,10,8,4,10,0,22,15.0,8,73,9.605960099999997,2.5440252386690693e-108
100,1,4,10,8,4,10,0,22,15.0,8,74,9.605960099999997,9.873860580221374e-110
100,1,4,10,8,4,10,0,22,15.0,8,75,9.605960099999997,3.8322388188512625e-111
100,1,4,10,8,4,10,0,22,15.0,8,76,9.605960099999997,1.487366997477015e-112
100,1,4,10,8,4,10,0,22,15.0,8,77,9.605960099999997,5.772762841139928e-114
100,1,4,10,8,4,10,0,22,15.0,8,78,9.605960099999997,2.2405224047981418e-115
100,1,4,10,8,4,10,0,22,15.0,8,79,9.605960099999997,8.69590659541312e-117
100,1,4,10,8,4,10,0,22,15.0,8,80,9.605960099999997,3.3750517894491762e-118
100,1,4,10,8,4,10,0,22,15.0,8,81,9.605960099999997,1.3099237505003274e-119
100,1,4,10,8,4,10,0,22,15.0,8,82,9.605960099999997,5.08407082074698e-121
100,1,4,10,8,4,10,0,22,15.0,8,83,9.605960099999997,1.9732275333200328e-122
100,1,4,10,8,4,10,0,22,15.0,8,84,9.605960099999997,7.658482809411747e-124
100,1,4,10,8,4,10,0,22,15.0,8,85,9.605960099999997,2.9724072845958296e-125
100,1,4,10,8,4,10,0,22,15.0,8,86,9.605960099999997,1.1536495263344448e-126
100,1,4,10,8,4,10,0,22,15.0,8,87,9.605960099999997,4.47753992701124e-128
100,1,4,10,8,4,10,0,22,15.0,8,88,9.605960099999997,1.73782100545567e-129
100,1,4,10,8,4,10,0,22,15.0,8,89,9.605960099999997,6.744823935090672e-131
100,1,4,10,8,4,10,0,22,15.0,8,90,9.605960099999997,2.6177983677578756e-132
100,1,4,10,8,4,10,0,22,15.0,8,91,9.605960099999997,1.016018855374862e-133
100,1,4,10,8,4,10,0,22,15.0,8,92,9.605960099999997,3.943368317405579e-135
100,1,4,10,8,4,10,0,22,15.0,8,93,9.605960099999997,1.5304985340041602e-136
100,1,4,10,8,4,10,0,22,15.0,8,94,9.605960099999997,5.940164788182941e-138
100,1,4,10,8,4,10,0,22,15.0,8,95,9.605960099999997,2.3054943815236986e-139
100,1,4,10,8,4,10,0,22,15.0,8,96,9.605960099999997,8.948075571592449e-141
100,1,4,10,8,4,10,0,22,15.0,8,97,9.605960099999997,3.472923511616309e-142
100,1,4,10,8,4,10,0,22,15.0,8,98,9.605960099999997,1.347909684159147e-143
100,1,4,10,8,4,10,0,22,15.0,8,99,9.605960099999997,5.23150167451986e-145
100,1,4,10,8,4,10,0,22,15.0,8,100,9.605960099999997,2.0304483373140227e-146
100,1,4,10,8,4,10,0,22,15.0,8,101,9.605960099999997,7.88056796499001e-148
100,1,20,10,8,4,10,0,22,15.0,8,1,8.0e-6,1.0e-6
100,1,20,10,8,4,10,0,22,15.0,8,2,8.179070697842231,1.652337406228799e-7
100,1,20,10,8,4,10,0,22,15.0,8,3,8.179069594389802,2.730218685321925e-8
100,1,20,10,8,4,10,0,22,15.0,8,4,8.179069412062246,4.511242039864275e-9
100,1,20,10,8,4,10,0,22,15.0,8,5,8.179069381935582,7.454093258954698e-10
100,1,20,10,8,4,10,0,22,15.0,8,6,8.17906937695764,1.2316675940266493e-10
100,1,20,10,8,4,10,0,22,15.0,8,7,8.179069376135116,2.0351302423838248e-11
100,1,20,10,8,4,10,0,22,15.0,8,8,8.17906937599921,3.362721503359425e-12
100,1,20,10,8,4,10,0,22,15.0,8,9,8.17906937597675,5.556349993547383e-13
100,1,20,10,8,4,10,0,22,15.0,8,10,8.17906937597304,9.180964055436289e-14
100,1,20,10,8,4,10,0,22,15.0,8,11,8.179069375972427,1.5170048878327698e-14
100,1,20,10,8,4,10,0,22,15.0,8,12,8.179069375972327,2.5066036810653202e-15
100,1,20,10,8,4,10,0,22,15.0,8,13,8.17906937597231,4.141754627373894e-16
100,1,20,10,8,4,10,0,22,15.0,8,14,8.179069375972306,6.843575441524355e-17
100,1,20,10,8,4,10,0,22,15.0,8,15,8.179069375972308,1.130789460927841e-17
100,1,20,10,8,4,10,0,22,15.0,8,16,8.179069375972306,1.8684455455650794e-18
100,1,20,10,8,4,10,0,22,15.0,8,17,8.179069375972308,3.0873021701824715e-19
100,1,20,10,8,4,10,0,22,15.0,8,18,8.179069375972308,5.101264370608553e-20
100,1,20,10,8,4,10,0,22,15.0,8,19,8.179069375972308,8.429009129774369e-21
100,1,20,10,8,4,10,0,22,15.0,8,20,8.179069375972308,1.3927565746086594e-21
100,1,20,10,8,4,10,0,22,15.0,8,21,8.179069375972308,2.301303565164807e-22
100,1,20,10,8,4,10,0,22,15.0,8,22,8.179069375972308,3.8025295989202815e-23
100,1,20,10,8,4,10,0,22,15.0,8,23,8.179069375972308,6.2830612916681185e-24
100,1,20,10,8,4,10,0,22,15.0,8,24,8.179069375972308,1.0381736201624203e-24
100,1,20,10,8,4,10,0,22,15.0,8,25,8.179069375972308,1.7154129421439942e-25
100,1,20,10,8,4,10,0,22,15.0,8,26,8.179069375972308,2.8344406994417215e-26
100,1,20,10,8,4,10,0,22,15.0,8,27,8.179069375972308,4.683451944002697e-27
100,1,20,10,8,4,10,0,22,15.0,8,28,8.179069375972308,7.738642094753634e-28
100,1,20,10,8,4,10,0,22,15.0,8,29,8.179069375972308,1.2786846579557523e-28
100,1,20,10,8,4,10,0,22,15.0,8,30,8.179069375972308,2.1128182883659517e-29
100,1,20,10,8,4,10,0,22,15.0,8,31,8.179069375972308,3.4910883554279215e-30
100,1,20,10,8,4,10,0,22,15.0,8,32,8.179069375972308,5.768455324584622e-31
100,1,20,10,8,4,10,0,22,15.0,8,33,8.179069375972308,9.531433594338159e-32
100,1,20,10,8,4,10,0,22,15.0,8,34,8.179069375972308,1.5749142751629073e-32
100,1,20,10,8,4,10,0,22,15.0,8,35,8.179069375972308,2.602289518740686e-33
100,1,20,10,8,4,10,0,22,15.0,8,36,8.179069375972308,4.299859901039474e-34
100,1,20,10,8,4,10,0,22,15.0,8,37,8.179069375972308,7.104818674255117e-35
100,1,20,10,8,4,10,0,22,15.0,8,38,8.179069375972308,1.1739556533421306e-35
100,1,20,10,8,4,10,0,22,15.0,8,39,8.179069375972308,1.9397706531313255e-36
100,1,20,10,8,4,10,0,22,15.0,8,40,8.179069375972308,3.205155302108288e-37
100,1,20,10,8,4,10,0,22,15.0,8,41,8.179069375972308,5.29599749024421e-38
100,1,20,10,8,4,10,0,22,15.0,8,42,8.179069375972308,8.750773916703447e-39
100,1,20,10,8,4,10,0,22,15.0,8,43,8.179069375972308,1.4459229688518285e-39
100,1,20,10,8,4,10,0,22,15.0,8,44,8.179069375972308,2.3891523786971316e-40
100,1,20,10,8,4,10,0,22,15.0,8,45,8.179069375972308,3.947685465683405e-41
100,1,20,10,8,4,10,0,22,15.0,8,46,8.179069375972308,6.52290773703873e-42
100,1,20,10,8,4,10,0,22,15.0,8,47,8.179069375972308,1.077804341703144e-42
100,1,20,10,8,4,10,0,22,15.0,8,48,8.179069375972308,1.780896259497791e-43
100,1,20,10,8,4,10,0,22,15.0,8,49,8.179069375972308,2.9426412238064305e-44
100,1,20,10,8,4,10,0,22,15.0,8,50,8.179069375972308,4.862235700627989e-45
100,1,20,10,8,4,10,0,22,15.0,8,51,8.179069375972308,8.034053155104067e-46
100,1,20,10,8,4,10,0,22,15.0,8,52,8.179069375972308,1.3274965277948393e-46
100,1,20,10,8,4,10,0,22,15.0,8,53,8.179069375972308,2.1934719590295365e-47
100,1,20,10,8,4,10,0,22,15.0,8,54,8.179069375972308,3.6243554196267146e-48
100,1,20,10,8,4,10,0,22,15.0,8,55,8.179069375972308,5.9886574586480305e-49
100,1,20,10,8,4,10,0,22,15.0,8,56,8.179069375972308,9.895281782467804e-50
100,1,20,10,8,4,10,0,22,15.0,8,57,8.179069375972308,1.6350342665373348e-50
100,1,20,10,8,4,10,0,22,15.0,8,58,8.179069375972308,2.701628019818321e-51
100,1,20,10,8,4,10,0,22,15.0,8,59,8.179069375972308,4.4640006064978706e-52
100,1,20,10,8,4,10,0,22,15.0,8,60,8.179069375972308,7.376034475743046e-53
100,1,20,10,8,4,10,0,22,15.0,8,61,8.179069375972308,1.2187696504376795e-53
100,1,20,10,8,4,10,0,22,15.0,8,62,8.179069375972308,2.0138184897493282e-54
100,1,20,10,8,4,10,0,22,15.0,8,63,8.179069375972308,3.3275073006616814e-55
100,1,20,10,8,4,10,0,22,15.0,8,64,8.179069375972308,5.4981642547809885e-56
100,1,20,10,8,4,10,0,22,15.0,8,65,8.179069375972308,9.084821591988731e-57
100,1,20,10,8,4,10,0,22,15.0,8,66,8.179069375972308,1.5011189104890332e-57
100,1,20,10,8,4,10,0,22,15.0,8,67,8.179069375972308,2.480354688984568e-58
100,1,20,10,8,4,10,0,22,15.0,8,68,8.179069375972308,4.0983824400449975e-59
100,1,20,10,8,4,10,0,22,15.0,8,69,8.179069375972308,6.771909960887733e-60
100,1,20,10,8,4,10,0,22,15.0,8,70,8.179069375972308,1.1189479066250099e-60
100,1,20,10,8,4,10,0,22,15.0,8,71,8.179069375972308,1.8488793043201664e-61
100,1,20,10,8,4,10,0,22,15.0,8,72,8.179069375972308,3.054972140976539e-62
100,1,20,10,8,4,10,0,22,15.0,8,73,8.179069375972308,5.047844259133223e-63
100,1,20,10,8,4,10,0,22,15.0,8,74,8.179069375972308,8.340741089808816e-64
100,1,20,10,8,4,10,0,22,15.0,8,75,8.179069375972308,1.3781717175872387e-64
100,1,20,10,8,4,10,0,22,15.0,8,76,8.179069375972308,2.277204462656323e-65
100,1,20,10,8,4,10,0,22,15.0,8,77,8.179069375972308,3.7627097542100134e-66
100,1,20,10,8,4,10,0,22,15.0,8,78,8.179069375972308,6.217265479056772e-67
100,1,20,10,8,4,10,0,22,15.0,8,79,8.179069375972308,1.0273019329705537e-67
100,1,20,10,8,4,10,0,22,15.0,8,80,8.179069375972308,1.697449248451819e-68
100,1,20,10,8,4,10,0,22,15.0,8,81,8.179069375972308,2.804758619248345e-69
100,1,20,10,8,4,10,0,22,15.0,8,82,8.179069375972308,4.6344071373107516e-70
100,1,20,10,8,4,10,0,22,15.0,8,83,8.179069375972308,7.657603533851592e-71
100,1,20,10,8,4,10,0,22,15.0,8,84,8.179069375972308,1.2652943546881231e-71
100,1,20,10,8,4,10,0,22,15.0,8,85,8.179069375972308,2.09069299151922e-72
100,1,20,10,8,4,10,0,22,15.0,8,86,8.179069375972308,3.454529903332236e-73
100,1,20,10,8,4,10,0,22,15.0,8,87,8.179069375972308,5.7080484324696795e-74
100,1,20,10,8,4,10,0,22,15.0,8,88,8.179069375972308,9.431621036480586e-75
100,1,20,10,8,4,10,0,22,15.0,8,89,8.179069375972308,1.5584218744495672e-75
100,1,20,10,8,4,10,0,22,15.0,8,90,8.179069375972308,2.575038510738516e-76
100,1,20,10,8,4,10,0,22,15.0,8,91,8.179069375972308,4.254832045480903e-77
100,1,20,10,8,4,10,0,22,15.0,8,92,8.179069375972308,7.030417471332934e-78
100,1,20,10,8,4,10,0,22,15.0,8,93,8.179069375972308,1.1616620654561444e-78
100,1,20,10,8,4,10,0,22,15.0,8,94,8.179069375972308,1.9194574999597915e-79
100,1,20,10,8,4,10,0,22,15.0,8,95,8.179069375972308,3.1715911225053132e-80
100,1,20,10,8,4,10,0,22,15.0,8,96,8.179069375972308,5.240538146098689e-81
100,1,20,10,8,4,10,0,22,15.0,8,97,8.179069375972308,8.659136376640392e-82
100,1,20,10,8,4,10,0,22,15.0,8,98,8.179069375972308,1.430781356778714e-82
100,1,20,10,8,4,10,0,22,15.0,8,99,8.179069375972308,2.364133329078938e-83
100,1,20,10,8,4,10,0,22,15.0,8,100,8.179069375972308,3.9063455580979306e-84
100,1,20,10,8,4,10,0,22,15.0,8,101,8.179069375972308,6.454600267919966e-85
100,1,100,10,8,4,10,0,22,15.0,8,1,8.0e-6,1.0e-6
100,1,100,10,8,4,10,0,22,15.0,8,2,3.660326370570873,3.697298225146067e-7
100,1,100,10,8,4,10,0,22,15.0,8,3,3.66032450633308,1.3670009857767333e-7
